article_id,model,strategy,is_valid,syntax_errors,precision,recall,f1_score,true_positives,false_positives,false_negatives,tp_core,fp_core,fn_core,precision_core,recall_core,f1_score_core,tp_policy_char,fp_policy_char,fn_policy_char,precision_policy_char,recall_policy_char,f1_score_policy_char,tp_compliance_char,fp_compliance_char,fn_compliance_char,precision_compliance_char,recall_compliance_char,f1_score_compliance_char,tp_actor,fp_actor,fn_actor,precision_actor,recall_actor,f1_score_actor,tp_other,fp_other,fn_other,precision_other,recall_other,f1_score_other,tp_time,fp_time,fn_time,precision_time,recall_time,f1_score_time,property_precision,property_recall,property_f1_score,property_true_positives,property_false_positives,property_false_negatives,property_diversity,class_precision,class_recall,class_f1_score,class_true_positives,class_false_positives,class_false_negatives,entity_precision,entity_recall,entity_f1_score,entity_true_positives,entity_false_positives,entity_false_negatives,ontology_consistency_score,constraint_violations,constraint_violations_by_type,ontology_conforms,ground_truth_triple_count,rel_contains_instrument_precision_contains_instrument,rel_contains_instrument_recall_contains_instrument,rel_contains_instrument_f1_score_contains_instrument,rel_contains_instrument_true_positives_contains_instrument,rel_contains_instrument_false_positives_contains_instrument,rel_contains_instrument_false_negatives_contains_instrument,rel_contains_objective_precision_contains_objective,rel_contains_objective_recall_contains_objective,rel_contains_objective_f1_score_contains_objective,rel_contains_objective_true_positives_contains_objective,rel_contains_objective_false_positives_contains_objective,rel_contains_objective_false_negatives_contains_objective,rel_contains_monitoring_form_precision_contains_monitoring_form,rel_contains_monitoring_form_recall_contains_monitoring_form,rel_contains_monitoring_form_f1_score_contains_monitoring_form,rel_contains_monitoring_form_true_positives_contains_monitoring_form,rel_contains_monitoring_form_false_positives_contains_monitoring_form,rel_contains_monitoring_form_false_negatives_contains_monitoring_form,rel_contains_sanctioning_form_precision_contains_sanctioning_form,rel_contains_sanctioning_form_recall_contains_sanctioning_form,rel_contains_sanctioning_form_f1_score_contains_sanctioning_form,rel_contains_sanctioning_form_true_positives_contains_sanctioning_form,rel_contains_sanctioning_form_false_positives_contains_sanctioning_form,rel_contains_sanctioning_form_false_negatives_contains_sanctioning_form,rel_addresses_precision_addresses,rel_addresses_recall_addresses,rel_addresses_f1_score_addresses,rel_addresses_true_positives_addresses,rel_addresses_false_positives_addresses,rel_addresses_false_negatives_addresses,triple_count,file_size,cleaned,fixed_jsonld,file_name,syntax_error_message,file_path
EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,13,12,0,3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,0,12,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.1111111111111111,0.125,0.11764705882352941,1,8,7,9,0.0,0.0,0.0,0,14,6,0.0,0.0,0.0,0,8,3,1.0,0,{},True,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1464,False,False,32004L0008_qwen2.5-coder:32b_zero-shot_20250421_150230.ttl,File not generated or found,
EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10,qwen2.5-coder:32b,few-shot,True,0,0.0,0.0,0.0,0,13,13,0,3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,0,13,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.1111111111111111,0.1,0.10526315789473685,1,8,9,9,0.0,0.0,0.0,0,14,4,0.0,0.0,0.0,0,8,2,1.0,0,{},True,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1609,False,False,32004L0008_qwen2.5-coder:32b_few-shot_20250421_150322.ttl,File not generated or found,
EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10,qwen2.5-coder:32b,one-shot,True,0,0.0,0.0,0.0,0,13,13,0,3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,0,13,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.1111111111111111,0.1,0.10526315789473685,1,8,9,9,0.0,0.0,0.0,0,14,4,0.0,0.0,0.0,0,8,2,1.0,0,{},True,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1609,False,False,32004L0008_qwen2.5-coder:32b_one-shot_20250421_150256.ttl,File not generated or found,
EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10,o3-mini-2025-01-31,zero-shot,True,0,0.07692307692307693,0.14285714285714285,0.1,1,12,6,1,2,0,0.3333333333333333,1.0,0.5,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,0,6,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.1111111111111111,0.16666666666666666,0.13333333333333333,1,8,5,9,0.07142857142857142,0.5,0.125,1,13,1,0.125,1.0,0.2222222222222222,1,7,0,1.0,0,{},True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1669,False,False,32004L0008_o3-mini-2025-01-31_zero-shot_20250410_233741.ttl,File not generated or found,
EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10,o3-mini-2025-01-31,few-shot,True,0,0.23076923076923078,0.5,0.3157894736842105,3,10,3,3,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,6,3,0.0,0.0,0.0,0.4444444444444444,0.8,0.5714285714285714,4,5,1,9,0.2857142857142857,0.5714285714285714,0.38095238095238093,4,10,3,0.25,0.4,0.3076923076923077,2,6,3,1.0,0,{},True,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1941,False,False,32004L0008_o3-mini-2025-01-31_few-shot_20250410_233824.ttl,File not generated or found,
EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10,o3-mini-2025-01-31,one-shot,True,0,0.3076923076923077,0.5,0.380952380952381,4,9,4,3,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,1,2,1,0.3333333333333333,0.5,0.4,0,0,0,0.0,0.0,0.0,0,6,3,0.0,0.0,0.0,0.5555555555555556,0.7142857142857143,0.6250000000000001,5,4,2,9,0.42857142857142855,0.6666666666666666,0.5217391304347826,6,8,3,0.25,0.4,0.3076923076923077,2,6,3,1.0,0,{},True,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,2023,False,False,32004L0008_o3-mini-2025-01-31_one-shot_20250410_233806.ttl,File not generated or found,
EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10,deepseek-coder-v2:16b,zero-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10,deepseek-coder-v2:16b,few-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10,deepseek-coder-v2:16b,one-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr,zero-shot,True,0,0.48,0.8,0.6,12,13,3,3,0,0,1.0,1.0,1.0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,0,0,1.0,1.0,1.0,3,1,0,0.75,1.0,0.8571428571428571,0,0,0,0.0,0.0,0.0,2,11,2,0.15384615384615385,0.5,0.23529411764705882,0.7333333333333333,1.0,0.846153846153846,11,4,0,15,0.46153846153846156,0.8,0.5853658536585367,12,14,3,0.26666666666666666,0.6666666666666666,0.3809523809523809,4,11,2,1.0,0,{},True,27,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,27,1774,False,False,32012L0027_ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr_zero-shot_20250420_233602.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr,few-shot,True,0,0.56,0.7777777777777778,0.6511627906976745,14,11,4,3,0,0,1.0,1.0,1.0,2,1,0,0.6666666666666666,1.0,0.8,2,0,0,1.0,1.0,1.0,3,1,0,0.75,1.0,0.8571428571428571,0,0,0,0.0,0.0,0.0,4,9,4,0.3076923076923077,0.5,0.380952380952381,0.8,1.0,0.888888888888889,12,3,0,15,0.5,0.6842105263157895,0.5777777777777778,13,13,6,0.26666666666666666,0.4,0.32,4,11,6,1.0,0,{},True,35,0.6666666666666666,1.0,0.8,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,35,2517,False,False,32012L0027_ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr_few-shot_20250420_233623.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr,one-shot,True,0,0.56,0.8235294117647058,0.6666666666666666,14,11,3,3,0,0,1.0,1.0,1.0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,0,0,1.0,1.0,1.0,3,1,0,0.75,1.0,0.8571428571428571,0,0,0,0.0,0.0,0.0,4,9,2,0.3076923076923077,0.6666666666666666,0.42105263157894735,0.8,1.0,0.888888888888889,12,3,0,15,0.46153846153846156,0.6666666666666666,0.5454545454545455,12,14,6,0.2,0.375,0.26086956521739135,3,12,5,1.0,0,{},True,30,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,30,2087,False,False,32012L0027_ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr_one-shot_20250420_233611.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,gpt-4o-2024-08-06,zero-shot,True,0,0.2,0.23809523809523808,0.21739130434782608,5,20,16,1,2,0,0.3333333333333333,1.0,0.5,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,1,1,1,0.5,0.5,0.5,1,3,2,0.25,0.3333333333333333,0.28571428571428575,0,0,6,0.0,0.0,0.0,0,13,0,0.0,0.0,0.0,0.7333333333333333,0.8461538461538461,0.7857142857142856,11,4,2,15,0.2692307692307692,0.3888888888888889,0.3181818181818182,7,19,11,0.06666666666666667,1.0,0.125,1,14,0,1.0,0,{},True,23,0.6666666666666666,0.2222222222222222,0.3333333333333333,2.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,23,1692,False,False,32012L0027_gpt-4o-2024-08-06_zero-shot_20250409_112751.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,gpt-4o-2024-08-06,few-shot,True,0,0.44,0.6875,0.5365853658536586,11,14,5,3,0,0,1.0,1.0,1.0,1,2,0,0.3333333333333333,1.0,0.5,2,0,0,1.0,1.0,1.0,2,2,2,0.5,0.5,0.5,0,0,0,0.0,0.0,0.0,3,10,3,0.23076923076923078,0.5,0.3157894736842105,0.8666666666666667,1.0,0.9285714285714286,13,2,0,15,0.46153846153846156,0.75,0.5714285714285714,12,14,4,0.3333333333333333,0.625,0.43478260869565216,5,10,3,1.0,0,{},True,31,0.3333333333333333,1.0,0.5,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,31,2182,False,False,32012L0027_gpt-4o-2024-08-06_few-shot_20250409_112806.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,gpt-4o-2024-08-06,one-shot,True,0,0.52,0.6842105263157895,0.5909090909090909,13,12,6,3,0,0,1.0,1.0,1.0,2,1,0,0.6666666666666666,1.0,0.8,2,0,0,1.0,1.0,1.0,3,1,4,0.75,0.42857142857142855,0.5454545454545454,0,0,0,0.0,0.0,0.0,3,10,2,0.23076923076923078,0.6,0.33333333333333337,0.8666666666666667,1.0,0.9285714285714286,13,2,0,15,0.5384615384615384,0.7368421052631579,0.6222222222222222,14,12,5,0.3333333333333333,0.7142857142857143,0.4545454545454545,5,10,2,1.0,0,{},True,32,0.6666666666666666,1.0,0.8,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,1.0,32,2120,False,False,32012L0027_gpt-4o-2024-08-06_one-shot_20250409_112758.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,llama3.1:70b,zero-shot,True,0,0.0,0.0,0.0,0,25,18,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,0,18,0.0,0.0,0.0,0,13,0,0.0,0.0,0.0,0.06666666666666667,0.25,0.10526315789473685,1,14,3,15,0.0,0.0,0.0,0,26,3,0.0,0.0,0.0,0,15,6,1.0,0,{},True,18,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18,1611,False,False,32012L0027_llama3.1:70b_zero-shot_20250409_224141.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,llama3.1:70b,few-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6424,False,False,32012L0027_llama3.1:70b_few-shot_20250409_224537.ttl,"at line 1 of <>:
Bad syntax (expected directive or statement) at ^ in:
""b''^b'turtle\n@prefix dc: <http://purl.org/dc/elements/1.1/> .\n@pre'...""",experiment-1/results/EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05/32012L0027_llama3.1:70b_few-shot_20250409_224537.ttl
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,llama3.1:70b,one-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4083,False,False,32012L0027_llama3.1:70b_one-shot_20250409_224318.ttl,"at line 1 of <>:
Bad syntax (expected directive or statement) at ^ in:
""b''^b'turtle\n@prefix owl: <http://www.w3.org/2002/07/owl#> .\n@pref'...""",experiment-1/results/EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05/32012L0027_llama3.1:70b_one-shot_20250409_224318.ttl
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,qwen2.5:32b,zero-shot,True,0,0.0,0.0,0.0,0,25,30,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,0,30,0.0,0.0,0.0,0,13,0,0.0,0.0,0.0,0.06666666666666667,0.2,0.1,1,14,4,15,0.0,0.0,0.0,0,26,3,0.0,0.0,0.0,0,15,5,1.0,0,{},True,30,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30,4669,False,False,32012L0027_qwen2.5:32b_zero-shot_20250421_031605.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,qwen2.5:32b,few-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3506,False,False,32012L0027_qwen2.5:32b_few-shot_20250421_031744.ttl,"at line 49 of <>:
Bad syntax (expected directive or statement) at ^ in:
""...b's and put in place an energy management system."" ;\n    ] .\n\n'^b'.'""",experiment-1/results/EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05/32012L0027_qwen2.5:32b_few-shot_20250421_031744.ttl
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,qwen2.5:32b,one-shot,True,0,0.0,0.0,0.0,0,25,53,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,0,53,0.0,0.0,0.0,0,13,0,0.0,0.0,0.0,0.06666666666666667,0.14285714285714285,0.09090909090909091,1,14,6,15,0.0,0.0,0.0,0,26,12,0.0,0.0,0.0,0,15,8,1.0,0,{},True,53,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53,4204,False,False,32012L0027_qwen2.5:32b_one-shot_20250421_031659.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,qwen2.5-coder:32b,zero-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,qwen2.5-coder:32b,few-shot,True,0,0.0,0.0,0.0,0,25,51,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,0,51,0.0,0.0,0.0,0,13,0,0.0,0.0,0.0,0.06666666666666667,0.2,0.1,1,14,4,15,0.0,0.0,0.0,0,26,20,0.0,0.0,0.0,0,15,17,1.0,0,{},True,51,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51,5570,False,False,32012L0027_qwen2.5-coder:32b_few-shot_20250421_155558.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,qwen2.5-coder:32b,one-shot,True,0,0.0,0.0,0.0,0,25,51,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,0,51,0.0,0.0,0.0,0,13,0,0.0,0.0,0.0,0.06666666666666667,0.2,0.1,1,14,4,15,0.0,0.0,0.0,0,26,20,0.0,0.0,0.0,0,15,17,1.0,0,{},True,51,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51,5570,False,False,32012L0027_qwen2.5-coder:32b_one-shot_20250421_155456.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,o3-mini-2025-01-31,zero-shot,True,0,0.04,0.25,0.06896551724137932,1,24,3,1,2,0,0.3333333333333333,1.0,0.5,0,3,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0,13,0,0.0,0.0,0.0,0.13333333333333333,0.5,0.2105263157894737,2,13,2,15,0.038461538461538464,1.0,0.07407407407407407,1,25,0,0.06666666666666667,1.0,0.125,1,14,0,1.0,0,{},True,4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,6310,False,False,32012L0027_o3-mini-2025-01-31_zero-shot_20250410_233853.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,o3-mini-2025-01-31,few-shot,True,0,0.2,0.7142857142857143,0.3125,5,20,2,3,0,0,1.0,1.0,1.0,0,3,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,11,2,0.15384615384615385,0.5,0.23529411764705882,0.5333333333333333,0.8888888888888888,0.6666666666666667,8,7,1,15,0.2692307692307692,0.7,0.3888888888888889,7,19,3,0.2,0.5,0.28571428571428575,3,12,3,1.0,0,{},True,19,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,1551,False,False,32012L0027_o3-mini-2025-01-31_few-shot_20250410_233950.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,o3-mini-2025-01-31,one-shot,True,0,0.24,0.6,0.34285714285714286,6,19,4,3,0,0,1.0,1.0,1.0,0,3,0,0.0,0.0,0.0,1,1,0,0.5,1.0,0.6666666666666666,1,3,1,0.25,0.5,0.3333333333333333,0,0,0,0.0,0.0,0.0,1,12,3,0.07692307692307693,0.25,0.11764705882352941,0.7333333333333333,1.0,0.846153846153846,11,4,0,15,0.34615384615384615,0.6923076923076923,0.46153846153846156,9,17,4,0.13333333333333333,0.3333333333333333,0.19047619047619044,2,13,4,1.0,0,{},True,21,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,21,1792,False,False,32012L0027_o3-mini-2025-01-31_one-shot_20250410_233922.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,deepseek-coder-v2:16b,zero-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,deepseek-coder-v2:16b,few-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
